epoch,epsilon,train_online_avg_return,train_online_total_steps,eval_train_avg_return,eval_train_avg_energy,eval_train_avg_latency,eval_train_miss_rate,eval_test_avg_return,eval_test_avg_energy,eval_test_avg_latency,eval_test_miss_rate
70.0,0.21122090881608882,-85.7560015826522,1152.0,-63.538875936729994,0.182803819444449,0.06302879593015048,0.0,-476.52738287699384,0.20107638888888857,1.716535780538157,0.21180555555555555
75.0,0.2059929279561599,-85.373261845725,1152.0,-62.424473457397724,0.1907899305555599,0.04326952232290382,0.0,-457.29072884720415,0.21121527777777743,1.6230366252731705,0.2013888888888889
80.0,0.20089434614116913,-78.34744127190716,1152.0,-60.98574571543728,0.19383680555555993,0.02986542659396614,0.0,-448.6299311538217,0.20545138888888856,1.594096823806837,0.19791666666666666
85.0,0.19592196058340955,-83.29717232793509,1152.0,-67.67418654330612,0.20910590277778146,0.04312318601450313,0.0,-489.8972690970741,0.18944444444444414,1.7901462332006572,0.21875
90.0,0.19107264776816332,-82.6772944529904,1152.0,-115.60012325997378,0.37625000000000575,0.04189886145818064,0.0,-487.9361228721591,0.3173958333333352,1.6234150629175852,0.2013888888888889
95.0,0.18634336149159647,-79.21873500667672,1152.0,-60.991629361648734,0.1902170138888931,0.035932461583615745,0.0,-460.87874931673736,0.20493055555555523,1.642701095582969,0.2048611111111111
100.0,0.18173113094721824,-83.97683958519144,1152.0,-60.9922062460014,0.19171006944444866,0.03344737410880481,0.0,-111.23716813391053,0.26826388888888897,0.19662713040457497,0.0
105.0,0.17723305885970278,-77.8386351635075,1152.0,-69.05993760680292,0.22669270833333657,0.021831236150479928,0.0,-103.64108481196986,0.2982291666666668,0.10272618525445554,0.0
110.0,0.172846319664901,-77.25025853451866,1152.0,-62.314037778524266,0.19079861111111535,0.04261595936646023,0.0,-508.83838176773247,0.19211805555555525,1.8605809130077082,0.22916666666666666
115.0,0.16856815773489972,-77.9410089487985,1152.0,-62.04370692637265,0.18991319444444868,0.042527239157249486,0.0,-479.0717580555462,0.19777777777777747,1.736757859117742,0.21180555555555555
120.0,0.1643958856470125,-76.19766500655194,1152.0,-60.60638658779912,0.19901909722222644,0.019032908494208287,0.0,-357.0436486148657,0.23930555555555585,1.1812711146693613,0.14583333333333334
125.0,0.16032688249561527,-77.92406954777778,1152.0,-68.24027719354237,0.22519097222222526,0.019590724499666555,0.0,-477.955908304492,0.20763888888888857,1.6907170619472902,0.21875
130.0,0.15635859224576618,-75.51058803125949,1152.0,-62.827323277299726,0.19016493055555986,0.04664249581770704,0.0,-474.6277323994966,0.2071874999999997,1.6953572476822698,0.21180555555555555
135.0,0.15248852212757516,-76.04430760702716,1152.0,-60.97576161875729,0.19157118055555972,0.03358368992336438,0.0,-486.46158913529746,0.19902777777777744,1.754291603792229,0.21875
140.0,0.14871424107031508,-74.54548066251374,1152.0,-61.36944246425944,0.19026041666667087,0.03804654203853887,0.0,-485.8540393479755,0.2017361111111108,1.7462618017822638,0.21875
145.0,0.14503337817529072,-74.72215994561792,1152.0,-61.149386343425476,0.19038194444444864,0.03657052282074966,0.0,-478.89403934797554,0.20256944444444416,1.7045951351155972,0.21875
150.0,0.14144362122650564,-74.00377615956441,1152.0,-61.88042735793597,0.19532986111111528,0.03255455646953723,0.0,-392.1699442482247,0.2389236111111114,1.3157404181031511,0.16666666666666666
155.0,0.13794271523819238,-74.8994243772933,1152.0,-61.54612888220026,0.19006944444444882,0.03938731992014072,0.0,-489.41087415102777,0.19715277777777743,1.7744842254110385,0.21875
160.0,0.13452846103829297,-72.93840100492946,1152.0,-61.43123409753272,0.18967013888889311,0.03938792880516664,0.0,-503.4407933114634,0.1985416666666664,1.8186388501820774,0.22916666666666666
165.0,0.13119871388699997,-74.7983980912426,1152.0,-61.51132043990423,0.19561631944444877,0.029941090508705432,0.0,-111.86738045115568,0.27072916666666663,0.19616539612937323,0.0
170.0,0.12795138212949034,-78.24905404073351,1152.0,-60.54312781246859,0.1900781250000043,0.03356844798882329,0.0,-472.80635545850055,0.2011805555555552,1.6948284459403946,0.21180555555555555
175.0,0.124784425882006,-74.50474521958691,1152.0,-60.63356537495024,0.19474826388889305,0.026308248697629114,0.0,-110.56386552430838,0.27812500000000007,0.17629551808048838,0.0
180.0,0.12169585575045538,-71.81495941593523,1152.0,-61.515853053608225,0.19230902777778205,0.03547947368986279,0.0,-481.924884979055,0.20628472222222188,1.7159426214065663,0.21875
185.0,0.11868373158073116,-72.65098562968045,1152.0,-59.68529883634561,0.19130208333333754,0.026564229377000488,0.0,-106.62520847530399,0.26430555555555546,0.1765347712691205,0.0
190.0,0.11574616123995936,-75.73916380050416,1152.0,-71.52835881565966,0.2387065972222248,0.016092932960992304,0.0,-116.94724547078431,0.30680555555555583,0.16543544832629795,0.0
195.0,0.11288129942791385,-70.63799477386375,1152.0,-58.920620604389484,0.19310763888889296,0.01912974886799514,0.0,-105.44024109681965,0.2700347222222222,0.16012871005103996,0.0
200.0,0.11008734651784999,-71.06101402697008,1152.0,-67.88358416368236,0.22033854166666966,0.02561391298427302,0.0,-107.94873721676079,0.26951388888888883,0.17551352555995858,0.0
205.0,0.10736254742602899,-72.29872563539055,1152.0,-80.50570687275209,0.2678732638888932,0.019434067550649324,0.0,-106.86258569591583,0.27517361111111105,0.15979505611062417,0.0
210.0,0.10470519050922296,-71.20410226236955,1152.0,-58.91048007504011,0.19272569444444856,0.019707639323149274,0.0,-107.05498166291392,0.27170138888888895,0.1666954957344558,0.0
215.0,0.10211360648950807,-74.25833582408954,1152.0,-58.95343043059299,0.193107638888893,0.019319620547413558,0.0,-367.5778231254544,0.22940972222222214,1.2124295319760088,0.1597222222222222
220.0,0.09958616740567054,-70.57444686042537,1152.0,-60.27746630702703,0.1941840277777821,0.02518788372122165,0.0,-380.9739396772771,0.22677083333333314,1.2827774286879452,0.16319444444444445
225.0,0.0971212855905665,-71.70112790185958,1152.0,-59.002980075040114,0.19401041666667085,0.01810173654537149,0.0,-106.05445998242277,0.27586805555555577,0.1423869211945764,0.003472222222222222
230.0,0.09471741267379351,-68.72053659956039,1152.0,-59.002980075040114,0.19401041666667085,0.01810173654537149,0.0,-106.05445998242277,0.27586805555555577,0.1423869211945764,0.003472222222222222
235.0,0.09237303860904719,-69.01868305682997,1152.0,-72.50153447690833,0.24098958333333606,0.017919759704329054,0.0,-113.6316793202541,0.3112500000000005,0.13884073680702572,0.0
240.0,0.0900866907255521,-68.64178326277072,1152.0,-59.002980075040114,0.19401041666667085,0.01810173654537149,0.0,-106.05445998242277,0.27586805555555577,0.1423869211945764,0.003472222222222222
245.0,0.08785693280297067,-67.9143441132784,1152.0,-72.50153447690833,0.24098958333333606,0.017919759704329054,0.0,-113.6316793202541,0.3112500000000005,0.13884073680702572,0.0
250.0,0.0856823641692095,-68.75313217686805,1152.0,-59.16049093170016,0.19251736111111528,0.02150168363252448,0.0,-113.65460619890368,0.2737152777777778,0.20153128587328528,0.0
255.0,0.08356161882055599,-70.53071998247017,1152.0,-61.59983809228799,0.19736111111111546,0.027545359330370705,0.0,-108.42979328427589,0.2902777777777781,0.1436909333580785,0.0
260.0,0.08149336456359263,-69.55196618987402,1152.0,-59.293527998817645,0.19382812500000407,0.0200869675857507,0.0,-105.73963782463035,0.2617361111111111,0.17569234852216634,0.0
265.0,0.07947630217835011,-66.38175675769124,1152.0,-59.14601745309746,0.19184895833333748,0.022531929705425488,0.0,-477.79403934797557,0.20291666666666636,1.6976506906711526,0.21875
270.0,0.0775091646021733,-67.59889418934473,1152.0,-59.4352559533174,0.19272569444444862,0.0227445367668835,0.0,-110.11063059539111,0.2676388888888889,0.19114948261221737,0.0
275.0,0.07559071613378768,-69.1063179008619,1152.0,-59.4352559533174,0.19272569444444862,0.0227445367668835,0.0,-110.11063059539111,0.2676388888888889,0.19114948261221737,0.0
280.0,0.07371975165706603,-68.43924437000832,1152.0,-58.87041118915426,0.19615451388889296,0.013761060122420898,0.0,-105.7341962384103,0.27503472222222247,0.14192243193524504,0.003472222222222222
285.0,0.0718950958840079,-68.03916497860067,1152.0,-72.26516652803525,0.24271701388889153,0.013672838703906164,0.0,-185.0423306936386,0.2967013888888896,0.402733395217816,0.052083333333333336
290.0,0.07011560261645634,-68.3776761388933,1152.0,-59.65799222051146,0.19914930555555982,0.013327501276108383,0.0,-103.57284282560519,0.2907638888888891,0.11477339598151191,0.0
295.0,0.06838015402608792,-64.54904552919464,1152.0,-58.97177913802733,0.1938020833333375,0.01826839778951045,0.0,-105.7341962384103,0.27503472222222247,0.14192243193524504,0.003472222222222222
300.0,0.066687659952224,-66.44509661513813,1152.0,-58.97177913802733,0.1938020833333375,0.01826839778951045,0.0,-105.7341962384103,0.27503472222222247,0.14192243193524504,0.003472222222222222
