epoch,epsilon,train_online_avg_return,train_online_total_steps,eval_train_avg_return,eval_train_avg_energy,eval_train_avg_latency,eval_train_miss_rate,eval_test_avg_return,eval_test_avg_energy,eval_test_avg_latency,eval_test_miss_rate
1.0,0.29969999999999997,-186.09710614889553,5760.0,-160.35767309842078,0.5564357638888396,0.0006028535788206699,0.0,-123.17711303460241,0.42765046296295983,7.974364159621531e-05,0.0
5.0,0.2985029970014997,-122.38729934026496,5760.0,-98.98651737498089,0.3256666666666841,0.030060864438547105,0.0,-58.51222392803033,0.2021932870370422,0.0016235952625217496,0.0
10.0,0.2970134640629245,-124.17838062349486,5760.0,-244.7999999999989,0.8500000000000059,0.0,0.0,-244.79999999999885,0.8499999999999837,0.0,0.0
15.0,0.29553136390860063,-123.45924485339408,5760.0,-105.51445811125862,0.2761197916666874,0.15041642425496843,0.0,-59.238878557613795,0.1938136574074127,0.01979482189977166,0.0
20.0,0.29405665944886045,-132.10931180294125,5760.0,-105.31765279372924,0.2756545138889097,0.15005296755630293,0.0,-59.238878557613795,0.1938136574074127,0.01979482189977166,0.0
25.0,0.29258931377911407,-120.84027386061716,5760.0,-113.9578591070522,0.36944444444445856,0.04373761057321722,0.0,-76.66139933594549,0.26581018518519073,0.0006253819595594173,0.0
30.0,0.2911292901789258,-125.1907137781086,5760.0,-97.1649389635882,0.2899444444444662,0.0790563597429875,0.0,-57.403448581221106,0.19531828703704227,0.006665404598116418,0.0
35.0,0.2896765521110954,-123.17187847187544,5760.0,-90.45834509557,0.2675364583333533,0.07759169615491894,0.0,-56.06727606357678,0.19036458333333858,0.007189097590143893,0.0
40.0,0.2882310632207436,-126.04006538151768,5760.0,-96.01266315047609,0.31858506944446585,0.024653721935625587,0.0,-58.39918929162072,0.20042245370370892,0.003920848524040167,0.0
45.0,0.2867927873344023,-123.46641457662345,5760.0,-111.91133291965056,0.25771701388890816,0.2181066719887189,0.0,-57.05375979069833,0.18089120370370906,0.028686881504813196,0.0
50.0,0.2853616884591095,-126.90433411155432,5760.0,-229.87749999999923,0.7981857638888711,0.0,0.0,-203.51499999999973,0.7066493055555574,0.0,0.0
55.0,0.28393773078150814,-122.98483719684798,5760.0,-106.21906577501856,0.2752013888889095,0.15602468619802387,0.0,-59.238878557613795,0.1938136574074127,0.01979482189977166,0.0
