epoch,epsilon,train_online_avg_return,train_online_total_steps,eval_train_avg_return,eval_train_avg_energy,eval_train_avg_latency,eval_train_miss_rate,eval_test_avg_return,eval_test_avg_energy,eval_test_avg_latency,eval_test_miss_rate
120.0,0.1643958856470125,-109.78328779209485,5760.0,-94.01682988591696,0.3071232638889111,0.032206770173130964,0.0,-57.44183230169502,0.19786458333333865,0.002643705449624467,0.0
125.0,0.16032688249561527,-109.81433902512101,5760.0,-108.13586300895284,0.336213541666688,0.06543034148699572,0.0,-76.74388896357428,0.2636458333333391,0.004710005576240532,0.0
130.0,0.15635859224576618,-109.37205936327595,5760.0,-97.10253485111875,0.2722638888889099,0.10816281742545564,0.0,-56.65343665289987,0.187922453703709,0.014651446679590736,0.0
135.0,0.15248852212757516,-108.57141550997025,5760.0,-97.2119969282144,0.28566493055557746,0.0864612090753148,0.0,-57.49920791429966,0.19530092592593123,0.007248502590469179,0.0
140.0,0.14871424107031508,-109.33516754684608,5760.0,-95.69013504478775,0.290503472222244,0.06958990187955903,0.0,-56.714234928188546,0.19314814814815331,0.006293797809733563,0.0
145.0,0.14503337817529072,-105.9657674610022,5760.0,-110.43641586986215,0.3364531250000205,0.07834442054318198,0.0,-75.67958199439886,0.2557638888888946,0.011687395800917773,0.0
150.0,0.14144362122650564,-109.14699781893253,5760.0,-90.30426018251362,0.2795434027777983,0.05668842698213902,0.0,-56.72661512764764,0.19375578703704227,0.005352711001047743,0.0
155.0,0.13794271523819238,-105.46550907081374,5760.0,-90.29352878787498,0.2870086805555776,0.04418419437427687,0.0,-56.97651099557581,0.1956134259259311,0.0037028028293358095,0.0
160.0,0.13452846103829297,-104.65342231936476,5760.0,-92.33738637223269,0.28283506944446524,0.06296809243190284,0.0,-56.76392286048898,0.19399884259259773,0.005163519640175934,0.0
165.0,0.13119871388699997,-107.1562026994191,5760.0,-98.19627417774709,0.2986232638889103,0.07056003575085071,0.0,-62.44647092112809,0.213559027777783,0.005448327089862127,0.0
170.0,0.12795138212949034,-105.62466828348458,5760.0,-97.15649099067387,0.28990625000002235,0.0790711284182518,0.0,-62.83682852976713,0.21390046296296794,0.0071382823867698515,0.0
175.0,0.124784425882006,-106.51423040500774,5760.0,-92.06220607224104,0.2812604166666873,0.06400003514028403,0.0,-56.56067466968551,0.19302662037037555,0.00560768520265588,0.0
180.0,0.12169585575045538,-103.57763848330485,5760.0,-97.41724146256692,0.3084357638889126,0.04969757790837331,0.0,-61.129988009664146,0.2098206018518573,0.004060501599137256,0.0
185.0,0.11868373158073116,-106.60304431633526,5760.0,-98.09066071723414,0.29833680555557857,0.07042627729880874,0.0,-57.55636438133046,0.1960011574074128,0.006412216712946777,0.0
190.0,0.11574616123995936,-107.0410711988853,5760.0,-95.01945897316286,0.28784895833335644,0.07013286442802602,0.0,-57.308989609476534,0.19496527777778302,0.0067071157955823114,0.0
195.0,0.11288129942791385,-106.08951073465121,5760.0,-92.60415965898665,0.27737847222224354,0.07360624802654306,0.0,-57.007301847119095,0.1944155092592645,0.005877518405396507,0.0
200.0,0.11008734651784999,-103.34324620301307,5760.0,-92.82184529770508,0.3159392361111353,0.010598063065423057,0.0,-58.16240968512565,0.20144097222222748,0.0008530653074406056,0.0
205.0,0.10736254742602899,-103.62281941967652,5760.0,-93.09596706617697,0.3082881944444686,0.024936152003339013,0.0,-58.03800257636265,0.20107638888889406,0.0007407556502473027,0.0
210.0,0.10470519050922296,-105.97104506670071,5760.0,-98.98552835442953,0.2993732638889117,0.07387747890294863,0.0,-58.64377137153341,0.19714120370370902,0.010805004079090411,0.0
215.0,0.10211360648950807,-104.84058618910198,5760.0,-95.47393099606867,0.30262673611113455,0.04813328122724958,0.0,-58.35566956764816,0.20144097222222757,0.0019714674053717234,0.0
220.0,0.09958616740567054,-104.18095589572226,5760.0,-93.3192260690979,0.29006944444446603,0.05659274345542781,0.0,-57.161667741167854,0.1962962962963015,0.0036361944897835754,0.0
225.0,0.0971212855905665,-103.22806276875903,5760.0,-92.9434175062503,0.2930381944444668,0.04947000871672676,0.0,-57.276574490778096,0.1954166666666718,0.0057672134882995945,0.0
230.0,0.09471741267379351,-104.27371085240759,5760.0,-94.15084914071188,0.30009548611113335,0.044695307527268004,0.0,-57.67112187326577,0.19839699074074615,0.0030832670134983437,0.0
235.0,0.09237303860904719,-101.6888758232174,5760.0,-94.31606281570694,0.3160121527778029,0.01912362740571172,0.0,-58.01016563502835,0.2008796296296349,0.0009075943385133564,0.0
240.0,0.0900866907255521,-103.30990421160769,5760.0,-98.376247929799,0.2952118055555777,0.0772873144085591,0.0,-58.476743553652035,0.20002893518519044,0.0050255221083263905,0.0
245.0,0.08785693280297067,-107.46475270426515,5760.0,-94.12716926272904,0.29211458333335577,0.05785977582597832,0.0,-57.53671317668838,0.19682291666667187,0.004928895698428629,0.0
250.0,0.0856823641692095,-101.23949417212432,5760.0,-90.74191218618186,0.2870052083333555,0.04678479274410857,0.0,-56.77838813299271,0.1943923611111163,0.0045913665103749545,0.0
255.0,0.08356161882055599,-105.41119234763798,5760.0,-96.38526305533371,0.31080034722224636,0.03978450842206983,0.0,-58.027515828053616,0.19929976851852368,0.003641102400002163,0.0
260.0,0.08149336456359263,-102.22297231528466,5760.0,-107.2043985429356,0.3182795138889138,0.08992996841976618,0.0,-65.328412816665,0.2214930555555605,0.008902851948292875,0.0
265.0,0.07947630217835011,-101.08310594996647,5760.0,-100.85268302340559,0.33536111111113726,0.02470302675581975,0.0,-66.95730903922346,0.2316493055555608,0.0014022513843951238,0.0
270.0,0.0775091646021733,-101.69391723788638,5760.0,-97.32992840440212,0.30277777777780046,0.05862227085880842,0.0,-57.916192581447774,0.19901041666667185,0.0034791237352306387,0.0
275.0,0.07559071613378768,-101.39327098873548,5760.0,-90.77474903768062,0.29021527777780004,0.04162470507917057,0.0,-57.58071584391939,0.19814236111111633,0.0029844666893488717,0.0
280.0,0.07371975165706603,-101.15729939717826,5760.0,-94.05659146188233,0.2867829861111337,0.0663373348488563,0.0,-57.161667741167854,0.1962962962963015,0.0036361944897835754,0.0
285.0,0.0718950958840079,-103.260154546781,5760.0,-107.31104586093768,0.33221701388890934,0.06731797373227663,0.0,-74.74468932434097,0.25586805555556125,0.006103526182527085,0.0
290.0,0.07011560261645634,-99.94086039545058,5760.0,-102.22268903310514,0.3413142361111376,0.022709427274913048,0.0,-70.92643627532838,0.24426504629630108,0.0033455031365446607,0.0
295.0,0.06838015402608792,-104.08084370816923,5760.0,-95.12402584309339,0.29325868055557774,0.061721793073457536,0.0,-57.79421360408032,0.1925520833333387,0.01353711576435419,0.0
300.0,0.066687659952224,-101.75656028375269,5760.0,-102.16871445076535,0.30898958333335735,0.07627149566415176,0.0,-64.49515817569188,0.22042824074074577,0.0058554678377232645,0.0
