epoch,epsilon,train_online_avg_return,train_online_total_steps,eval_train_avg_return,eval_train_avg_energy,eval_train_avg_latency,eval_train_miss_rate,eval_test_avg_return,eval_test_avg_energy,eval_test_avg_latency,eval_test_miss_rate
110.0,0.21557017237803233,-85.01525416143303,1152.0,-61.781937993489635,0.1838715277777822,0.0510818170919542,0.0,-245.00532554882312,0.23642361111111107,0.6997414672964303,0.09722222222222222
115.0,0.21235596299118287,-83.57578142215357,1152.0,-61.224806514913695,0.18967013888889311,0.03819332473908425,0.0,-127.53035259330034,0.2554861111111111,0.300638614544562,0.003472222222222222
120.0,0.2091896783328269,-84.75479923538123,1152.0,-61.37228308593178,0.19055555555555972,0.037571082673216676,0.0,-146.17049556668545,0.25996527777777784,0.3431741641590597,0.020833333333333332
125.0,0.2060706038323423,-81.39482842164546,1152.0,-61.152800715524904,0.19930555555555954,0.021717596733362123,0.0,-126.07980808985573,0.27642361111111113,0.2689225005199984,0.0
130.0,0.20299803557354756,-84.42537675208881,1152.0,-62.33993743911216,0.18892361111111533,0.04589084166152903,0.0,-208.72146683377534,0.2492708333333334,0.5609459886213851,0.06944444444444445
135.0,0.19997128013584126,-82.52109998064525,1152.0,-89.57255016383931,0.29907986111111584,0.019893230114808282,0.0,-282.591576240277,0.3618750000000018,0.6502984736127139,0.11458333333333333
140.0,0.19698965443771,-81.7455364835644,1152.0,-60.62008655307235,0.1923524305555597,0.030223301811761645,0.0,-194.39017267888337,0.2619097222222224,0.5032417400398347,0.05555555555555555
145.0,0.19405248558257,-78.53582369352205,1152.0,-62.519937439112155,0.18892361111111533,0.04693250832819569,0.0,-269.7994722412482,0.2513541666666668,0.7373233347294463,0.12152777777777778
150.0,0.19115911070690686,-77.58223085827534,1152.0,-62.111822407281636,0.18938368055555976,0.043803949116213485,0.0,-278.42146683377536,0.24979166666666672,0.7666751552880517,0.1284722222222222
155.0,0.18830887683067998,-79.24811958623482,1152.0,-101.7793359261345,0.3386631944444477,0.024562129202162556,0.0,-372.86236961574116,0.37440972222222485,0.9666225093503513,0.1701388888888889
160.0,0.18550114070995716,-83.57025344978925,1152.0,-60.3846085289923,0.19122395833333758,0.030741368802039228,0.0,-117.43178822364676,0.25614583333333324,0.25267238555351157,0.0
165.0,0.18273526869174658,-80.88239012755665,1152.0,-60.16814348873702,0.1926475694444486,0.027115992411672975,0.0,-114.24439714313799,0.2736111111111113,0.20511803902278924,0.0
170.0,0.18001063657099348,-78.3648845136932,1152.0,-72.78213298796706,0.24278645833333762,0.016548802013697284,0.0,-205.80423789193702,0.33850694444444557,0.453207395207969,0.052083333333333336
175.0,0.17732662944970867,-81.91047705924042,1152.0,-100.45670838965485,0.3320486111111143,0.02793234021790589,0.0,-426.3343651137481,0.36298611111111345,1.202513687000855,0.19791666666666666
180.0,0.17468264159819777,-80.52136780247488,1152.0,-103.54175646420953,0.3460763888888923,0.022405998056763545,0.0,-377.62297674726005,0.3705902777777801,1.0121121339540489,0.16666666666666666
185.0,0.17207807631835942,-77.61015112736338,1152.0,-62.77301280751597,0.2046701388888926,0.022152851895347343,0.0,-135.20853088023833,0.2792708333333336,0.3054313129643421,0.003472222222222222
190.0,0.16951234580902186,-77.62760769442086,1152.0,-60.7994625131017,0.19950520833333715,0.01934006083970933,0.0,-161.40213547021577,0.2797916666666668,0.3404058765637492,0.03819444444444445
195.0,0.16698487103328727,-80.69539388051693,1152.0,-62.65940742515659,0.20460069444444817,0.021611154080767612,0.0,-181.2944168525783,0.2794444444444446,0.42137972715612454,0.04861111111111111
200.0,0.16449508158785406,-81.16536640889248,1152.0,-60.56166666590091,0.19750000000000428,0.0213059413535936,0.0,-114.5832528092749,0.2757986111111112,0.20343317597960042,0.0
205.0,0.16204241557428767,-76.00822719208165,1152.0,-64.10951026206845,0.20859375000000374,0.023347860312896363,0.0,-141.22996139519503,0.2844097222222224,0.32013866548145287,0.006944444444444444
210.0,0.15962631947221062,-77.99882027774933,1152.0,-60.04350675952921,0.19589409722222617,0.020983835413942623,0.0,-135.64568788500247,0.2672222222222224,0.32804217526043156,0.003472222222222222
215.0,0.15724624801438358,-79.73791290822368,1152.0,-60.1551617176241,0.19391493055555958,0.024928597902917637,0.0,-135.5030545621149,0.25986111111111126,0.3394852694566837,0.003472222222222222
220.0,0.1549016640636487,-77.22471734316967,1152.0,-60.12601379668075,0.1953038194444484,0.02244510299005106,0.0,-132.66483183748315,0.2652083333333335,0.32572240646691636,0.0
225.0,0.1525920384917079,-76.48879429269152,1152.0,-60.437673858241354,0.19361979166667073,0.027055404272230455,0.0,-168.17147032863198,0.25548611111111136,0.3969413792166203,0.04513888888888889
230.0,0.15031685005970885,-76.06065621802009,1152.0,-67.63147684549091,0.21972222222222543,0.02518215767066463,0.0,-178.8495268409375,0.28697916666666706,0.4409694840332035,0.034722222222222224
235.0,0.14807558530061088,-82.06132328086022,1152.0,-60.43357890657772,0.19273437500000412,0.02850740107973259,0.0,-121.71673291234917,0.2556250000000001,0.2783375747242432,0.0
240.0,0.14586773840330536,-74.0378509480929,1152.0,-62.95005156251443,0.20250000000000387,0.02679427987566251,0.0,-181.1889471092392,0.28006944444444465,0.4428758513266155,0.041666666666666664
245.0,0.14369281109846369,-83.44316253356295,1152.0,-80.3127065263323,0.269479166666671,0.0156406627681253,0.0,-151.39672889286626,0.33427083333333396,0.3074463477596431,0.003472222222222222
250.0,0.14155031254608727,-74.77442347317422,1152.0,-72.62324360171104,0.23876736111111377,0.022327798621011773,0.0,-155.26234177852666,0.304305555555556,0.36818484825536274,0.006944444444444444
255.0,0.1394397592247342,-78.32233457929142,1152.0,-61.122597827724995,0.2034461805555594,0.014641769836371919,0.0,-114.16174001103077,0.2883333333333336,0.1801026621008726,0.0
260.0,0.13736067482239767,-76.67956810767765,1152.0,-82.07080778168414,0.2784895833333378,0.010797498736595343,0.0,-183.29478082392785,0.36142361111111304,0.31947211124958136,0.041666666666666664
265.0,0.13531259012901123,-72.84140563535074,1152.0,-72.53628939302621,0.238880208333336,0.021636512691122715,0.0,-141.45427355867065,0.30666666666666703,0.3074900090200847,0.0
270.0,0.13329504293055708,-77.03348137650813,1152.0,-63.55320698721442,0.2091666666666703,0.019173651546380024,0.0,-118.74865731096493,0.29097222222222235,0.20224917425326946,0.0
275.0,0.13130757790475298,-76.13600800822896,1152.0,-60.16350675952921,0.19589409722222617,0.021678279858387065,0.0,-125.68390264727847,0.2693750000000001,0.2783790662458243,0.0
280.0,0.12934974651829476,-74.32630569338941,1152.0,-71.453070892866,0.23250000000000273,0.02600156766704767,0.0,-194.59855557384762,0.2959722222222226,0.4823990484597664,0.04513888888888889
285.0,0.12742110692563066,-75.19951772709318,1152.0,-60.544547225403115,0.19471354166667065,0.025850967739601757,0.0,-136.0548318374831,0.26336805555555576,0.33683351757802754,0.003472222222222222
290.0,0.1255212238692452,-73.39481703661767,1152.0,-62.80484061702296,0.20538194444444807,0.021150698015179475,0.0,-178.5709021470957,0.2797569444444446,0.42824596149939664,0.041666666666666664
295.0,0.1236496685814299,-74.40320744659901,1152.0,-94.21423774011828,0.3110416666666699,0.026818505440495147,0.0,-242.15048100199647,0.35312500000000185,0.5581625057985887,0.0763888888888889
300.0,0.12180601868751832,-73.11178112851931,1152.0,-69.53091608742203,0.22852430555555836,0.021504144024432327,0.0,-140.82089856128164,0.30003472222222244,0.30330381111852783,0.003472222222222222
305.0,0.11998985811056422,-73.43641133693485,1152.0,-60.28854960883169,0.1932378472222263,0.026828990791850416,0.0,-133.88788138119654,0.25847222222222244,0.332453017252295,0.003472222222222222
310.0,0.11820077697744075,-72.70809970567964,1152.0,-63.712382480703546,0.20543402777778166,0.026315870837405088,0.0,-184.76160756079295,0.27947916666666694,0.4529606919027374,0.04513888888888889
315.0,0.11643837152633991,-73.26522597314,1152.0,-60.323697935435874,0.19361979166667076,0.026395821385624716,0.0,-135.10723567849476,0.25868055555555575,0.33916224350980806,0.003472222222222222
320.0,0.11470224401565113,-71.01941656998865,1152.0,-60.34183283428064,0.19273437500000412,0.027976463161346707,0.0,-194.53147032863188,0.262152777777778,0.49208026810550887,0.059027777777777776
325.0,0.11299200263419842,-74.56035211503264,1152.0,-60.23719116137801,0.19450520833333734,0.02441950903575273,0.0,-146.15580310457293,0.26520833333333355,0.3806470087070197,0.006944444444444444
330.0,0.1113072614128161,-72.76834138106223,1152.0,-69.06530405853194,0.2267621527777807,0.021746551264651807,0.0,-154.19376983594077,0.30253472222222266,0.37652644580984274,0.003472222222222222
335.0,0.10964764013724282,-73.0148500182886,1152.0,-65.31157474024063,0.21096354166667042,0.026354599191207365,0.0,-151.5867865844142,0.2905208333333336,0.3698888112523974,0.006944444444444444
340.0,0.10801276426231433,-74.24567847205682,1152.0,-59.9887979814696,0.19402777777778196,0.023777766096468,0.0,-124.98017325216837,0.2740277777777779,0.2665519285426417,0.0
345.0,0.1064022648274358,-73.44192993196611,1152.0,-60.19805055769614,0.1940277777777819,0.024988718505186365,0.0,-129.05698273854497,0.2780555555555557,0.27185753899620946,0.003472222222222222
350.0,0.10481577837331428,-72.12229723918374,1152.0,-64.92210774836376,0.2123697916666703,0.02175698928451252,0.0,-124.56270116793254,0.2972569444444446,0.2254207243514616,0.0
355.0,0.10325294685993293,-73.7775724897565,1152.0,-60.76990318617326,0.1987413194444484,0.020442148068132656,0.0,-125.8097825916049,0.2790972222222222,0.26290383444215815,0.0
360.0,0.10171341758574803,-74.11789930837858,1152.0,-60.15541038476476,0.19530381944444847,0.02261522213405574,0.0,-128.1803412938478,0.271388888888889,0.27789549359865634,0.003472222222222222
365.0,0.100196843108091,-73.44904057016937,1152.0,-66.3656615217944,0.21609375000000353,0.023904291214087662,0.0,-129.766737118505,0.29069444444444453,0.26647417313949645,0.0
370.0,0.0987028811647571,-76.05211299661174,1152.0,-65.13376520095997,0.21464409722222605,0.01919134954259248,0.0,-117.14268294184889,0.30194444444444457,0.17466830406162603,0.0
375.0,0.09723119459676334,-70.92019729233404,1152.0,-61.88976909670873,0.2014583333333372,0.02239449708743519,0.0,-128.20736924580467,0.27739583333333345,0.27961440535766646,0.0
380.0,0.09578145127225807,-73.62935919645305,1152.0,-72.76118266421513,0.24080729166666945,0.019726172825317793,0.0,-126.61043386651369,0.31833333333333386,0.20214371450528812,0.0
385.0,0.09435332401156506,-69.42649674963799,1152.0,-65.06160347154983,0.2126822916666704,0.02204342286776529,0.0,-119.60164165867933,0.29104166666666687,0.20706968552476454,0.0
390.0,0.0929464905133453,-71.39574541684698,1152.0,-64.47174412055698,0.20881076388889264,0.025082431253223424,0.0,-163.62231532607663,0.28437500000000016,0.3803374729518322,0.027777777777777776
395.0,0.09156063328185964,-72.13569025736278,1152.0,-66.12432906714886,0.21718750000000375,0.020684774694148478,0.0,-129.23311701303348,0.291527777777778,0.2619972049365368,0.0
400.0,0.09019543955531592,-75.46067169644891,1152.0,-60.167796037802425,0.1936197916666708,0.02549361132987559,0.0,-121.49247029377587,0.26836805555555565,0.25580133271861094,0.0
